id,name,year,headSize,strungWeight,balance,balancePts,swingweight,stiffness,beamWidth,pattern,tensionRange,powerLevel,strokeStyle,swingSpeed,frameProfile,identity,notes
head-flexpoint-radical-os,Head Flexpoint Radical OS,,107,315,34.3,Even,339,58,"22,25,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"22/25/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=17 vibration=132Hz power=41% sweetzone=17sqin
head-graphene-360-extreme-lite,Head Graphene 360 Extreme Lite,,100,281,35.3,3 pts HH,315,62,"24,26,24",16x19,"48,57",Medium,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.2 vibration=145Hz power=40% sweetzone=16sqin
head-graphene-360-extreme-mp,Head Graphene 360 Extreme MP,,100,318,33.5,2 pts HL,328,63,"24,26,24",16x19,"48,57",Medium-High,Medium-Full,Medium-Fast,"24/26/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=15.1 vibration=140Hz power=42% sweetzone=16sqin
head-graphene-360-extreme-pro,Head Graphene 360 Extreme Pro,,100,329,32.5,6 pts HL,331,64,"23,26,23",16x19,"48,57",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.8 vibration=141Hz power=42% sweetzone=17sqin
head-graphene-360-instinct-lite,Head Graphene 360 Instinct Lite,,107,286,35,1 pts HH,311,64,"23,26,23",16x19,"48,57",Medium,Medium,Medium,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=16.1 vibration=146Hz power=40% sweetzone=16sqin length=27.2in
head-graphene-360-instinct-mp,Head Graphene 360 Instinct MP,,100,318,33,4 pts HL,320,65,"23,26,23",16x19,"48,57",Medium-High,Medium,Medium,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.9 vibration=142Hz power=41% sweetzone=16sqin
head-graphene-360-instinct-pwr,Head Graphene 360 Instinct PWR,,115,247,38.5,10 pts HH,314,70,"26,28,26",16x19,"48,57",High,Short,Slow,"26/28/26mm beam, 16x19 pattern",Standard,TWU: twistweight=16.1 vibration=174Hz power=40% sweetzone=17sqin length=27.7in
head-graphene-360-instinct-s,Head Graphene 360 Instinct S,,100,301,33,4 pts HL,309,65,"23,26,23",16x19,"48,57",Medium,Medium,Medium,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.6 vibration=142Hz power=40% sweetzone=15sqin
head-graphene-360-radical-mp,Head Graphene 360 Radical MP,,98,312,32.4,6 pts HL,324,68,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.6 vibration=152Hz power=41% sweetzone=16sqin
head-graphene-360-radical-pro,Head Graphene 360 Radical Pro,,98,326,32.4,6 pts HL,325,68,"20,23,21",16x19,"48,57",Low-Medium,Full,Fast,"20/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=14 vibration=160Hz power=42% sweetzone=16sqin
head-graphene-360-radical-s,Head Graphene 360 Radical S,,102,294,32.6,5 pts HL,307,61,"22,25,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"22/25/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.8 vibration=145Hz power=39% sweetzone=14sqin
head-graphene-360-speed-lite,Head Graphene 360 Speed Lite,,100,281,34.8,2 pts HH,300,68,"25,25,25",16x19,"48,57",Medium,Medium,Medium,"25/25/25mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.8 vibration=156Hz power=39% sweetzone=14sqin
head-graphene-360-speed-mp,Head Graphene 360 Speed MP,,100,318,33,4 pts HL,317,63,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=15 vibration=145Hz power=40% sweetzone=16sqin
head-graphene-360-speed-mp-lite,Head Graphene 360 Speed MP Lite,,100,292,34,1 pts HL,309,63,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.1 vibration=145Hz power=40% sweetzone=15sqin
head-graphene-360-speed-pro,Head Graphene 360 Speed Pro,,100,326,32.5,6 pts HL,318,62,"23,23,23",18x20,"48,57",Low,Full,Fast,"23/23/23mm beam, 18x20 pattern",Control,TWU: twistweight=14.2 vibration=144Hz power=40% sweetzone=16sqin
head-graphene-360-extreme-lite,Head Graphene 360+ Extreme Lite,,105,278,35.3,3 pts HH,310,67,"24,26,24",16x19,"48,57",Medium,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.8 vibration=150Hz power=40% sweetzone=16sqin
head-graphene-360-extreme-mp,Head Graphene 360+ Extreme MP,,100,318,33.5,2 pts HL,325,66,"24,26,24",16x19,"48,57",Medium-High,Medium-Full,Medium-Fast,"24/26/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.9 vibration=146Hz power=41% sweetzone=17sqin
head-graphene-360-extreme-nite-mp,Head Graphene 360+ Extreme Nite MP,,100,318,33.5,2 pts HL,325,66,"24,26,24",16x19,"48,57",Medium-High,Medium-Full,Medium-Fast,"24/26/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.9 vibration=146Hz power=41% sweetzone=17sqin
head-graphene-360-extreme-nite-tour,Head Graphene 360+ Extreme Nite Tour,,98,323,32.5,6 pts HL,318,65,"23,26,23",16x19,"48,57",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.3 vibration=142Hz power=40% sweetzone=16sqin
head-graphene-360-extreme-s,Head Graphene 360+ Extreme S,,105,289,34.5,1 pts HH,312,66,"24,26,24",16x19,"48,57",Medium,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.7 vibration=145Hz power=40% sweetzone=16sqin
head-graphene-360-extreme-tour,Head Graphene 360+ Extreme Tour,,98,323,32.5,6 pts HL,318,65,"23,26,23",16x19,"48,57",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.3 vibration=142Hz power=40% sweetzone=16sqin
head-graphene-360-gravity-lite,Head Graphene 360+ Gravity Lite,,104,298,34.3,Even,298,60,"22,22,22",16x20,"48,57",Medium,Medium,Medium,"22/22/22mm beam, 16x20 pattern",Lightweight,TWU: twistweight=14.7 vibration=143Hz power=38% sweetzone=13sqin
head-graphene-360-gravity-lite-2021,Head Graphene 360+ Gravity Lite 2021,2021,104,298,34.3,Even,298,60,"22,22,22",16x20,"48,57",Medium,Medium,Medium,"22/22/22mm beam, 16x20 pattern",Lightweight,TWU: twistweight=14.7 vibration=143Hz power=38% sweetzone=13sqin
head-graphene-360-gravity-mp,Head Graphene 360+ Gravity MP,,100,312,33.5,2 pts HL,323,62,"22,22,22",16x20,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x20 pattern",All-Rounder,TWU: twistweight=14.1 vibration=139Hz power=41% sweetzone=16sqin
head-graphene-360-gravity-mp-2021,Head Graphene 360+ Gravity MP 2021,2021,100,312,33.5,2 pts HL,323,62,"22,22,22",16x20,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x20 pattern",All-Rounder,TWU: twistweight=14.1 vibration=139Hz power=41% sweetzone=16sqin
head-graphene-360-gravity-mp-lite,Head Graphene 360+ Gravity MP Lite,,100,295,33.2,3 pts HL,303,62,"22,22,22",16x20,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x20 pattern",All-Rounder,TWU: twistweight=13.8 vibration=144Hz power=39% sweetzone=14sqin
head-graphene-360-gravity-pro,Head Graphene 360+ Gravity Pro,,100,332,32.4,6 pts HL,332,62,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=14.5 vibration=138Hz power=42% sweetzone=17sqin
head-graphene-360-gravity-pro-2021,Head Graphene 360+ Gravity Pro 2021,2021,100,332,32.4,6 pts HL,332,62,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=14.5 vibration=138Hz power=42% sweetzone=17sqin
head-graphene-360-gravity-s,Head Graphene 360+ Gravity S,,104,301,33.5,2 pts HL,307,61,"22,22,22",16x20,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x20 pattern",Lightweight,TWU: twistweight=15.5 vibration=138Hz power=39% sweetzone=15sqin
head-graphene-360-gravity-s-2021,Head Graphene 360+ Gravity S 2021,2021,104,301,33.5,2 pts HL,307,61,"22,22,22",16x20,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x20 pattern",Standard,TWU: twistweight=15.5 vibration=138Hz power=39% sweetzone=15sqin
head-graphene-360-gravity-tour,Head Graphene 360+ Gravity Tour,,100,323,33,4 pts HL,325,61,"22,22,22",16x19,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x19 pattern",Control,TWU: twistweight=14.8 vibration=139Hz power=41% sweetzone=17sqin
head-graphene-360-gravity-tour-2021,Head Graphene 360+ Gravity Tour 2021,2021,100,323,33,4 pts HL,325,61,"22,22,22",16x19,"48,57",Low-Medium,Medium-Full,Fast,"22/22/22mm beam, 16x19 pattern",Control,TWU: twistweight=14.8 vibration=139Hz power=41% sweetzone=17sqin
head-graphene-360-instinct-lite,Head Graphene 360+ Instinct Lite,,107,283,35,1 pts HH,308,63,"23,26,23",16x19,"48,57",Medium,Medium,Medium,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.7 vibration=137Hz power=39% sweetzone=15sqin length=27.2in
head-graphene-360-instinct-mp,Head Graphene 360+ Instinct MP,,100,318,33,4 pts HL,314,64,"23,26,23",16x19,"48,57",Medium-High,Medium,Medium,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.8 vibration=143Hz power=40% sweetzone=16sqin
head-graphene-360-instinct-pwr,Head Graphene 360+ Instinct PWR,,115,244,38.1,9 pts HH,312,70,"26,28,26",16x19,"48,57",High,Short,Slow,"26/28/26mm beam, 16x19 pattern",Standard,TWU: twistweight=15.8 vibration=170Hz power=40% sweetzone=16sqin length=27.7in
head-graphene-360-prestige-mid,Head Graphene 360+ Prestige Mid,,93,335,32,7 pts HL,328,65,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Standard,TWU: twistweight=13.3 vibration=135Hz power=42% sweetzone=15sqin
head-graphene-360-prestige-midplus,Head Graphene 360+ Prestige Midplus,,98,337,32,7 pts HL,323,61,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Lightweight,TWU: twistweight=13.9 vibration=135Hz power=41% sweetzone=16sqin
head-graphene-360-prestige-pro,Head Graphene 360+ Prestige Pro,,95,335,32.5,6 pts HL,327,65,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=14.2 vibration=141Hz power=42% sweetzone=16sqin
head-graphene-360-prestige-tour,Head Graphene 360+ Prestige Tour,,99,323,33,4 pts HL,326,65,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=14.9 vibration=146Hz power=41% sweetzone=17sqin
head-graphene-360-radical-mp,Head Graphene 360+ Radical MP,,98,318,33,4 pts HL,326,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.4 vibration=146Hz power=41% sweetzone=17sqin
head-graphene-360-radical-pro,Head Graphene 360+ Radical Pro,,98,332,32.4,6 pts HL,330,65,"20,23,21",16x19,"48,57",Low-Medium,Full,Fast,"20/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=14.1 vibration=146Hz power=42% sweetzone=17sqin
head-graphene-360-radical-s,Head Graphene 360+ Radical S,,102,295,33,4 pts HL,309,63,"22,25,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"22/25/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.2 vibration=148Hz power=40% sweetzone=15sqin
head-graphene-360-speed-lite,Head Graphene 360+ Speed Lite,,100,278,34.8,2 pts HH,304,68,"25,25,25",16x19,"48,57",Medium,Medium,Medium,"25/25/25mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.8 vibration=152Hz power=39% sweetzone=14sqin
head-graphene-360-speed-mp,Head Graphene 360+ Speed MP,,100,318,33,4 pts HL,328,64,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.4 vibration=145Hz power=42% sweetzone=17sqin
head-graphene-360-speed-mp-black,Head Graphene 360+ Speed MP (Black),,100,318,33,4 pts HL,328,64,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.4 vibration=145Hz power=42% sweetzone=16sqin
head-graphene-360-speed-mp-lite,Head Graphene 360+ Speed MP Lite,,100,292,34,1 pts HL,313,64,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.5 vibration=145Hz power=40% sweetzone=15sqin
head-graphene-360-speed-pwr,Head Graphene 360+ Speed PWR,,115,275,35.6,3 pts HH,319,69,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",Standard,TWU: twistweight=16.5 vibration=164Hz power=41% sweetzone=17sqin length=27.4in
head-graphene-360-speed-pro,Head Graphene 360+ Speed Pro,,100,329,32.5,6 pts HL,329,62,"23,23,23",18x20,"48,57",Low,Full,Fast,"23/23/23mm beam, 18x20 pattern",Control,TWU: twistweight=14.4 vibration=139Hz power=42% sweetzone=17sqin
head-graphene-360-speed-pro-black,Head Graphene 360+ Speed Pro (Black),,100,329,32.5,6 pts HL,329,62,"23,23,23",18x20,"48,57",Low,Full,Fast,"23/23/23mm beam, 18x20 pattern",Control,TWU: twistweight=14.4 vibration=139Hz power=42% sweetzone=16sqin
head-graphene-360-speed-s,Head Graphene 360+ Speed S,,100,301,33,4 pts HL,307,69,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.9 vibration=153Hz power=39% sweetzone=15sqin
head-graphene-extreme-lite,Head Graphene Extreme Lite,,100,288,35,2 pts HH,312,62,"24,26,24",16x19,"48,57",Medium,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.6 vibration=140Hz power=40% sweetzone=15sqin
head-graphene-extreme-mp,Head Graphene Extreme MP,,100,321,33.4,3 pts HL,321,70,"24,26,24",16x19,"48,57",Medium-High,Medium-Full,Medium-Fast,"24/26/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=15.7 vibration=159Hz power=41% sweetzone=17sqin
head-graphene-extreme-pro,Head Graphene Extreme Pro,,100,335,32.2,7 pts HL,320,68,"23,26,23",16x19,"48,57",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=15.9 vibration=151Hz power=41% sweetzone=17sqin
head-graphene-prestige-midplus,Head Graphene Prestige Midplus,,98,329,32.7,5 pts HL,324,63,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Lightweight,TWU: twistweight=13.6 vibration=135Hz power=41% sweetzone=16sqin
head-graphene-prestige-pro,Head Graphene Prestige Pro,,98,334,33.3,3 pts HL,339,64,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=14.5 vibration=136Hz power=43% sweetzone=18sqin
head-graphene-prestige-rev-pro,Head Graphene Prestige Rev Pro,,93,316,33,4 pts HL,327,61,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=12.1 vibration=137Hz power=41% sweetzone=15sqin
head-graphene-prestige-s,Head Graphene Prestige S,,98,317,33.3,3 pts HL,316,62,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Lightweight,TWU: twistweight=13.7 vibration=136Hz power=40% sweetzone=16sqin
head-graphene-radical-mp,Head Graphene Radical MP,,98,316,33,4 pts HL,316,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.8 vibration=152Hz power=40% sweetzone=16sqin
head-graphene-radical-pro,Head Graphene Radical Pro,,98,324,32.5,6 pts HL,326,68,"20,23,21",16x19,"48,57",Low-Medium,Full,Fast,"20/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=13.9 vibration=149Hz power=42% sweetzone=16sqin
head-graphene-radical-rev,Head Graphene Radical Rev,,98,275,36.7,8 pts HH,331,64,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=148Hz power=42% sweetzone=17sqin
head-graphene-radical-s,Head Graphene Radical S,,102,293,33.4,3 pts HL,309,63,"22,25,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"22/25/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.2 vibration=149Hz power=40% sweetzone=14sqin
head-graphene-touch-extreme-lite,Head Graphene Touch Extreme Lite,,100,274,34.8,2 pts HH,299,60,"24,26,24",16x19,"48,57",Medium,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.8 vibration=136Hz power=38% sweetzone=13sqin
head-graphene-touch-extreme-mp,Head Graphene Touch Extreme MP,,100,310,33,4 pts HL,323,63,"24,26,24",16x19,"48,57",Medium-High,Medium-Full,Medium-Fast,"24/26/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.6 vibration=139Hz power=41% sweetzone=17sqin
head-graphene-touch-instinct-lite,Head Graphene Touch Instinct Lite,,107,281,34.8,1 pts HH,298,61,"23,26,23",16x19,"48,57",Medium,Medium,Medium,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=16.1 vibration=141Hz power=38% sweetzone=14sqin length=27.2in
head-graphene-touch-instinct-mp,Head Graphene Touch Instinct MP,,100,315,33.8,2 pts HL,312,71,"23,26,23",16x19,"48,57",Medium-High,Medium,Medium,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=15.4 vibration=162Hz power=40% sweetzone=16sqin
head-graphene-touch-instinct-pwr,Head Graphene Touch Instinct PWR,,115,249,37.3,7 pts HH,300,67,"26,28,26",16x19,"48,57",High,Short,Slow,"26/28/26mm beam, 16x19 pattern",Standard,TWU: twistweight=15.8 vibration=174Hz power=39% sweetzone=14sqin length=27.7in
head-graphene-touch-instinct-s,Head Graphene Touch Instinct S,,100,300,32.6,5 pts HL,294,64,"23,26,23",16x19,"48,57",Medium,Medium,Medium,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.4 vibration=143Hz power=38% sweetzone=13sqin
head-graphene-touch-prestige-mid,Head Graphene Touch Prestige Mid,,93,337,32,7 pts HL,326,61,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Standard,TWU: twistweight=12.2 vibration=145Hz power=41% sweetzone=16sqin
head-graphene-touch-prestige-midplus,Head Graphene Touch Prestige Midplus,,95,338,32.5,6 pts HL,321,65,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Lightweight,TWU: twistweight=13.5 vibration=143Hz power=41% sweetzone=16sqin
head-graphene-touch-prestige-pro,Head Graphene Touch Prestige Pro,,95,332,32.5,6 pts HL,322,63,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=13.8 vibration=140Hz power=41% sweetzone=16sqin
head-graphene-touch-prestige-tour,Head Graphene Touch Prestige Tour,,99,323,33,4 pts HL,325,65,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=14.7 vibration=143Hz power=41% sweetzone=17sqin
head-graphene-touch-radical-mp,Head Graphene Touch Radical MP,,98,310,33,4 pts HL,327,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.3 vibration=151Hz power=42% sweetzone=17sqin
head-graphene-touch-radical-mp-ltd,Head Graphene Touch Radical MP Ltd.,,98,312,33,4 pts HL,323,65,"21,23,21",16x19,"48,57",Low-Medium,Full,Fast,"21/23/21mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.6 vibration=158Hz power=41% sweetzone=16sqin
head-graphene-touch-radical-pro,Head Graphene Touch Radical Pro,,98,325,32.5,6 pts HL,324,66,"20,23,21",16x19,"48,57",Low-Medium,Full,Fast,"20/23/21mm beam, 16x19 pattern",Control,TWU: twistweight=14.6 vibration=157Hz power=41% sweetzone=17sqin
head-graphene-touch-radical-s,Head Graphene Touch Radical S,,102,293,33.1,4 pts HL,301,61,"22,25,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"22/25/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.1 vibration=143Hz power=38% sweetzone=14sqin
head-graphene-touch-speed-mp,Head Graphene Touch Speed MP,,100,314,32.6,5 pts HL,309,64,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.6 vibration=145Hz power=40% sweetzone=14sqin
head-graphene-touch-speed-pwr,Head Graphene Touch Speed PWR,,115,275,35.8,3 pts HH,315,62,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",Standard,TWU: twistweight=16.6 vibration=150Hz power=40% sweetzone=17sqin length=27.4in
head-graphene-touch-speed-pro,Head Graphene Touch Speed Pro,,100,324,32.3,6 pts HL,311,63,"23,23,23",18x20,"48,57",Low,Full,Fast,"23/23/23mm beam, 18x20 pattern",Control,TWU: twistweight=13.8 vibration=146Hz power=40% sweetzone=15sqin
head-graphene-touch-speed-s,Head Graphene Touch Speed S,,100,304,33.5,2 pts HL,308,68,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.8 vibration=154Hz power=40% sweetzone=15sqin
head-graphene-xt-extreme-lite,Head Graphene XT Extreme Lite,,100,282,35,2 pts HH,305,62,"24,26,24",16x19,"48,57",Medium,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.6 vibration=144Hz power=39% sweetzone=14sqin
head-graphene-xt-extreme-mp-a,Head Graphene XT Extreme MP A,,100,309,33,4 pts HL,309,65,"24,26,24",16x19,"48,57",Medium-High,Medium-Full,Medium-Fast,"24/26/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14 vibration=145Hz power=40% sweetzone=15sqin
head-graphene-xt-extreme-pro,Head Graphene XT Extreme Pro,,100,340,32.7,5 pts HL,331,69,"23,26,23",16x19,"48,57",Medium,Full,Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=16.7 vibration=153Hz power=42% sweetzone=18sqin
head-graphene-xt-instinct-mp,Head Graphene XT Instinct MP,,100,316,33,4 pts HL,321,65,"23,26,23",16x19,"48,57",Medium-High,Medium,Medium,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.1 vibration=137Hz power=41% sweetzone=16sqin
head-graphene-xt-instinct-rev-pro,Head Graphene XT Instinct Rev Pro,,100,272,35.8,6 pts HH,304,61,"23,26,23",16x19,"48,57",Medium-High,Medium,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.9 vibration=147Hz power=39% sweetzone=14sqin length=26.8in
head-graphene-xt-instinct-s,Head Graphene XT Instinct S,,102,284,35,2 pts HH,294,73,"23,26,23",16x19,"48,57",Medium,Medium,Medium,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.4 vibration=172Hz power=38% sweetzone=13sqin
head-graphene-xt-prestige-midplus,Head Graphene XT Prestige Midplus,,98,336,32,7 pts HL,317,65,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Lightweight,TWU: twistweight=13.5 vibration=149Hz power=40% sweetzone=16sqin
head-graphene-xt-prestige-pro,Head Graphene XT Prestige Pro,,98,332,32.5,6 pts HL,328,64,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=13.8 vibration=139Hz power=42% sweetzone=17sqin
head-graphene-xt-prestige-rev-pro,Head Graphene XT Prestige Rev Pro,,93,311,32.8,5 pts HL,319,61,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Control,TWU: twistweight=11.6 vibration=140Hz power=40% sweetzone=15sqin
head-graphene-xt-prestige-s,Head Graphene XT Prestige S,,98,324,33.4,3 pts HL,317,62,"20,20,20",18x20,"48,57",Low,Full,Fast,"20/20/20mm beam, 18x20 pattern",Lightweight,TWU: twistweight=13.7 vibration=142Hz power=40% sweetzone=15sqin
